episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-232.7741845654123,-497.26889351008793,-347.41392910649057,72.0,105,7,7994,0,7994,False,105,1,64772_00000,c28d211242b1481b9d7b4a88956ad49e,2022-02-01_14-57-47,1643752667,5782.465147256851,5782.465147256851,13956,aeseye-34792s,127.0.0.1,5782.465147256851,0,1,"[-298.00288824631804, -333.8130863621271, -363.7324849959659, -344.9665957313731, -284.1931819322047, -408.5468845293565, -260.68776493990896, -392.8701768901205, -288.7691936161397, -386.02193279896943, -363.8790544845833, -292.3052391736678, -344.7431561984062, -388.2514704164604, -427.7203899369803, -385.8394520193773, -423.92922160610556, -248.3405088595944, -351.0460874286553, -367.25453433459626, -236.63164343121142, -408.9517985768108, -391.41838227593007, -232.7741845654123, -282.97520639930275, -393.80338068269896, -390.67578622607437, -403.1118625631173, -409.7741480327425, -384.86201564994093, -301.5050421196451, -246.18246726045666, -335.9003658355571, -348.79574175600146, -315.43883402396045, -298.15673521160267, -321.7293969253835, -427.44274151851937, -478.3533351243772, -314.71499351032884, -277.9382177699672, -380.70708933823346, -338.36843667504013, -307.6357257221878, -272.8826603081319, -312.09567592202967, -286.1871774457046, -331.91835688907736, -356.64102951626006, -345.4317811868297, -301.65173049069887, -386.2199477270944, -342.43493363681034, -364.0740573091625, -348.1022303424581, -418.6560459016678, -307.8630773523105, -331.63390392872054, -350.7284635686562, -370.99155521275094, -299.0394103233824, -418.0652929106411, -297.119890514289, -286.89363525364365, -384.18196195178126, -367.75117856336544, -350.40441361298053, -406.1142773654659, -382.3001940186221, -446.9194775541767, -357.4717216865194, -380.6655973782858, -385.4217148101439, -341.49050006291174, -334.8886078676009, -455.6295791019554, -488.60437546502595, -331.55883150239026, -279.87419034216697, -339.76813238183996, -261.7267376107264, -377.0567640824939, -287.3761291307559, -362.18829963359593, -323.53546810435205, -283.7180309764452, -354.7007637330627, -278.84695331679313, -414.6748085730238, -409.4038049403021, -315.13435771816495, -402.62399011488026, -315.13487097947643, -235.90534729828954, -322.6621214035273, -368.8903092109957, -390.53667286426366, -497.26889351008793, -268.2869652743271, -325.03550490943854, -427.0287118762929, -369.81491956961986, -335.55047010091215, -264.2579445352749, -342.6672716134408]","[72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]",148.7590695690951,4.651868601111142,0.4264439453022016,4887.0012791152885,0.0,5775604.05,1.384,15.664,510346.675,6585.386,1213.9,34.902,7994,7994,7994,7994,93.46507917174176,66.73496954933009,0.20000000298023224,4.999999873689376e-05,23842.229,-0.00018935018,23842.227,0.0029546,0.005088813,2.8231833,0.0
-174.32020429245395,-493.0184786633855,-316.5132905400953,72.0,112,7,15988,0,15988,True,217,2,64772_00000,c28d211242b1481b9d7b4a88956ad49e,2022-02-01_16-47-37,1643759257,6589.5061819553375,12371.971329212189,13956,aeseye-34792s,127.0.0.1,12371.971329212189,0,2,"[-324.73535676816596, -308.01810351041206, -351.30004896559063, -232.21492190653623, -328.11723276763854, -225.68251179239815, -253.1034541813343, -355.80563584379473, -253.44057616313287, -347.3327783974237, -357.3395464969587, -293.2434131444397, -493.0184786633855, -363.2249880837341, -253.58595190095258, -231.9340802158672, -293.5551793240272, -339.64465420700463, -174.32020429245395, -279.7020359609901, -325.23912009205833, -290.2848613390984, -222.46892072225228, -346.8448389873161, -390.0204172740867, -467.55246887955514, -369.22119102183973, -308.32196603535965, -294.5308717502481, -385.34962643342607, -230.00894068068718, -370.9809128109431, -299.65377483730856, -294.17012470404103, -285.66405454675044, -353.5497603210391, -330.3916451958632, -304.52868190731033, -349.78804051732743, -382.97997667969764, -223.0509696045531, -318.63320878202103, -315.67752562785506, -336.4395164692261, -280.3750973470699, -385.68777101478054, -261.4750347153228, -276.7437380307856, -322.77142072192675, -220.7879645327187, -354.15453355244244, -337.41506391536524, -269.6034745789561, -363.7380938458793, -255.74063088597097, -377.3878552532107, -366.11594082526176, -316.2353812194486, -447.1460543490725, -301.80215832745534, -289.37480449763933, -326.7401171007779, -362.2750308377162, -298.5055280854045, -326.1860227842636, -294.42029039169046, -289.7796592669733, -245.78362043453603, -299.915821701667, -328.5168960977221, -296.78411629095353, -291.0502054884679, -296.8932354698325, -406.1727359215288, -374.71309391254954, -312.3342051834683, -284.75168570487483, -332.3403852910049, -313.42045597946947, -402.32584783064715, -337.141027692196, -333.9038699988452, -238.68866522227262, -368.4964338265872, -270.5420996686866, -214.0211107410962, -290.36828613559265, -446.0802471175404, -415.93281698814894, -305.9382315304716, -288.28507959625216, -363.5055650687397, -197.62297679532853, -354.8306801200558, -355.87735047058885, -301.5197707082651, -299.95476093820514, -308.5080685148411, -384.99448714873296, -373.8665350701275, -399.47297465618226, -300.82910985160805, -306.2892956732084, -183.78614200910414, -268.3010248841941, -354.7866671714478, -395.3718453458751, -345.5484742531042, -354.02994606365957, -232.03353152682465, -258.4675842599133, -236.35934225002308]","[72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]",169.34450840569914,4.704082112790794,0.44554947092593483,5210.430754091859,0.0,6182443.992,1.293,10.859,736130.372,6784.275,1178.313,24.65,15988,15988,15988,15988,96.25748931623933,65.75792735042735,0.20000000298023224,4.999999873689376e-05,17184.355,-0.0041517788,17184.357,0.0010418448,0.010338496,2.7645802,0.0
